year,resultsId,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,statusId
2017,3114,Bahrain Grand Prix,stroll,williams,18,12,17,R,0.0,12,,,10,15,1:36.303,Collision
2017,3115,Bahrain Grand Prix,max_verstappen,red_bull,33,6,18,R,0.0,11,,,4,16,1:36.681,Brakes
2017,3116,Bahrain Grand Prix,kevin_magnussen,haas,20,20,19,R,0.0,8,,,6,19,1:38.718,Electrical
2017,3117,Bahrain Grand Prix,vandoorne,mclaren,2,17,20,R,0.0,0,,,,,,Power Unit
2017,3118,Russian Grand Prix,bottas,mercedes,77,3,1,1,25.0,52,1:28:08.743,5288743,49,3,1:37.367,Finished
2017,3119,Russian Grand Prix,vettel,ferrari,5,1,2,2,18.0,52,+0.617,5289360,49,2,1:37.312,Finished
2017,3120,Russian Grand Prix,raikkonen,ferrari,7,2,3,3,15.0,52,+11.000,5299743,49,1,1:36.844,Finished
2017,3121,Russian Grand Prix,hamilton,mercedes,44,4,4,4,12.0,52,+36.320,5325063,18,6,1:38.398,Finished
2017,3122,Russian Grand Prix,max_verstappen,red_bull,33,7,5,5,10.0,52,+1:00.416,5349159,47,8,1:38.429,Finished
2017,3123,Russian Grand Prix,perez,force_india,11,9,6,6,8.0,52,+1:26.788,5375531,51,9,1:38.661,Finished
2017,3124,Russian Grand Prix,ocon,force_india,31,10,7,7,6.0,52,+1:35.004,5383747,50,10,1:38.745,Finished
2017,3125,Russian Grand Prix,hulkenberg,renault,27,8,8,8,4.0,52,+1:36.188,5384931,52,7,1:38.418,Finished
2017,3126,Russian Grand Prix,massa,williams,19,6,9,9,2.0,51,,,45,4,1:38.232,+1 Lap
2017,3127,Russian Grand Prix,sainz,toro_rosso,55,14,10,10,1.0,51,,,51,11,1:38.858,+1 Lap
2017,3128,Russian Grand Prix,stroll,williams,18,11,11,11,0.0,51,,,50,12,1:38.870,+1 Lap
2017,3129,Russian Grand Prix,kvyat,toro_rosso,26,12,12,12,0.0,51,,,50,5,1:38.300,+1 Lap
2017,3130,Russian Grand Prix,kevin_magnussen,haas,20,13,13,13,0.0,51,,,40,13,1:39.566,+1 Lap
2017,3131,Russian Grand Prix,vandoorne,mclaren,2,20,14,14,0.0,51,,,47,14,1:39.790,+1 Lap
2017,3132,Russian Grand Prix,ericsson,sauber,9,18,15,15,0.0,51,,,48,15,1:39.835,+1 Lap
2017,3133,Russian Grand Prix,wehrlein,sauber,94,17,16,16,0.0,50,,,37,16,1:40.922,+2 Laps
2017,3134,Russian Grand Prix,ricciardo,red_bull,3,5,17,R,0.0,5,,,4,17,1:42.285,Brakes
2017,3135,Russian Grand Prix,jolyon_palmer,renault,30,16,18,R,0.0,0,,,,,,Collision
2017,3136,Russian Grand Prix,grosjean,haas,8,19,19,R,0.0,0,,,,,,Collision
2017,3137,Russian Grand Prix,alonso,mclaren,14,15,20,W,0.0,0,,,,,,Power Unit
2017,3138,Spanish Grand Prix,hamilton,mercedes,44,1,1,1,25.0,66,1:35:56.497,5756497,64,1,1:23.593,Finished
2017,3139,Spanish Grand Prix,vettel,ferrari,5,2,2,2,18.0,66,+3.490,5759987,43,2,1:23.674,Finished
2017,3140,Spanish Grand Prix,ricciardo,red_bull,3,6,3,3,15.0,66,+1:15.820,5832317,40,3,1:23.686,Finished
2017,3141,Spanish Grand Prix,perez,force_india,11,8,4,4,12.0,65,,,51,7,1:25.755,+1 Lap
2017,3142,Spanish Grand Prix,ocon,force_india,31,10,5,5,10.0,65,,,40,11,1:26.276,+1 Lap
2017,3143,Spanish Grand Prix,hulkenberg,renault,27,13,6,6,8.0,65,,,56,15,1:26.703,+1 Lap
2017,3144,Spanish Grand Prix,sainz,toro_rosso,55,12,7,7,6.0,65,,,61,9,1:26.186,+1 Lap
2017,3145,Spanish Grand Prix,wehrlein,sauber,94,15,8,8,4.0,65,,,58,14,1:26.476,+1 Lap
2017,3146,Spanish Grand Prix,kvyat,toro_rosso,26,19,9,9,2.0,65,,,37,8,1:25.976,+1 Lap
2017,3147,Spanish Grand Prix,grosjean,haas,8,14,10,10,1.0,65,,,50,17,1:26.871,+1 Lap
2017,3148,Spanish Grand Prix,ericsson,sauber,9,16,11,11,0.0,64,,,60,10,1:26.213,+2 Laps
2017,3149,Spanish Grand Prix,alonso,mclaren,14,7,12,12,0.0,64,,,64,4,1:23.894,+2 Laps
2017,3150,Spanish Grand Prix,massa,williams,19,9,13,13,0.0,64,,,64,13,1:26.472,+2 Laps
2017,3151,Spanish Grand Prix,kevin_magnussen,haas,20,11,14,14,0.0,64,,,15,12,1:26.371,+2 Laps
2017,3152,Spanish Grand Prix,jolyon_palmer,renault,30,17,15,15,0.0,64,,,44,6,1:24.843,+2 Laps
2017,3153,Spanish Grand Prix,stroll,williams,18,18,16,16,0.0,64,,,50,16,1:26.838,+2 Laps
2017,3154,Spanish Grand Prix,bottas,mercedes,77,3,17,R,0.0,38,,,28,5,1:24.696,Power Unit
2017,3155,Spanish Grand Prix,vandoorne,mclaren,2,20,18,R,0.0,32,,,14,18,1:27.554,Collision
2017,3156,Spanish Grand Prix,max_verstappen,red_bull,33,5,19,R,0.0,1,,,,,,Collision damage
2017,3157,Spanish Grand Prix,raikkonen,ferrari,7,4,20,R,0.0,0,,,,,,Collision damage
2017,3158,Monaco Grand Prix,vettel,ferrari,5,2,1,1,25.0,78,1:44:44.340,6284340,38,2,1:15.238,Finished
2017,3159,Monaco Grand Prix,raikkonen,ferrari,7,1,2,2,18.0,78,+3.145,6287485,39,3,1:15.527,Finished
2017,3160,Monaco Grand Prix,ricciardo,red_bull,3,5,3,3,15.0,78,+3.745,6288085,51,4,1:15.756,Finished
2017,3161,Monaco Grand Prix,bottas,mercedes,77,3,4,4,12.0,78,+5.517,6289857,22,9,1:16.439,Finished
2017,3162,Monaco Grand Prix,max_verstappen,red_bull,33,4,5,5,10.0,78,+6.199,6290539,56,8,1:16.329,Finished
2017,3163,Monaco Grand Prix,sainz,toro_rosso,55,6,6,6,8.0,78,+12.038,6296378,39,14,1:16.649,Finished
2017,3164,Monaco Grand Prix,hamilton,mercedes,44,13,7,7,6.0,78,+15.801,6300141,54,5,1:15.825,Finished
2017,3165,Monaco Grand Prix,grosjean,haas,8,8,8,8,4.0,78,+18.150,6302490,45,18,1:17.095,Finished
2017,3166,Monaco Grand Prix,massa,williams,19,14,9,9,2.0,78,+19.445,6303785,50,12,1:16.543,Finished
2017,3167,Monaco Grand Prix,kevin_magnussen,haas,20,11,10,10,1.0,78,+21.443,6305783,44,7,1:16.313,Finished
2017,3168,Monaco Grand Prix,jolyon_palmer,renault,30,16,11,11,0.0,78,+22.737,6307077,55,13,1:16.614,Finished
2017,3169,Monaco Grand Prix,ocon,force_india,31,15,12,12,0.0,78,+23.725,6308065,52,10,1:16.482,Finished
2017,3170,Monaco Grand Prix,perez,force_india,11,7,13,13,0.0,78,+39.089,6323429,76,1,1:14.820,Finished
2017,3171,Monaco Grand Prix,kvyat,toro_rosso,26,9,14,14,0.0,71,,,43,11,1:16.539,Collision damage
2017,3172,Monaco Grand Prix,stroll,williams,18,17,15,15,0.0,71,,,71,6,1:16.075,Brakes
2017,3173,Monaco Grand Prix,vandoorne,mclaren,2,12,16,R,0.0,66,,,45,15,1:16.665,Accident
2017,3174,Monaco Grand Prix,ericsson,sauber,9,19,17,R,0.0,63,,,39,16,1:16.829,Accident
2017,3175,Monaco Grand Prix,button,mclaren,22,20,18,R,0.0,57,,,47,17,1:16.912,Collision damage
2017,3176,Monaco Grand Prix,wehrlein,sauber,94,18,19,R,0.0,57,,,25,20,1:18.034,Collision
2017,3177,Monaco Grand Prix,hulkenberg,renault,27,10,20,R,0.0,15,,,13,19,1:17.885,Gearbox
2017,3178,Canadian Grand Prix,hamilton,mercedes,44,1,1,1,25.0,70,1:33:05.154,5585154,64,1,1:14.551,Finished
2017,3179,Canadian Grand Prix,bottas,mercedes,77,3,2,2,18.0,70,+19.783,5604937,65,5,1:15.894,Finished
2017,3180,Canadian Grand Prix,ricciardo,red_bull,3,6,3,3,15.0,70,+35.297,5620451,67,8,1:16.165,Finished
2017,3181,Canadian Grand Prix,vettel,ferrari,5,2,4,4,12.0,70,+35.907,5621061,70,2,1:14.719,Finished
2017,3182,Canadian Grand Prix,perez,force_india,11,8,5,5,10.0,70,+40.476,5625630,62,11,1:16.367,Finished
2017,3183,Canadian Grand Prix,ocon,force_india,31,9,6,6,8.0,70,+40.716,5625870,68,9,1:16.247,Finished
2017,3184,Canadian Grand Prix,raikkonen,ferrari,7,4,7,7,6.0,70,+58.632,5643786,59,3,1:15.388,Finished
2017,3185,Canadian Grand Prix,hulkenberg,renault,27,10,8,8,4.0,70,+1:00.374,5645528,64,7,1:16.136,Finished
2017,3186,Canadian Grand Prix,stroll,williams,18,17,9,9,2.0,69,,,64,6,1:15.979,+1 Lap
2017,3187,Canadian Grand Prix,grosjean,haas,8,14,10,10,1.0,69,,,58,15,1:16.949,+1 Lap
2017,3188,Canadian Grand Prix,jolyon_palmer,renault,30,15,11,11,0.0,69,,,64,12,1:16.704,+1 Lap
2017,3189,Canadian Grand Prix,kevin_magnussen,haas,20,18,12,12,0.0,69,,,65,10,1:16.341,+1 Lap
2017,3190,Canadian Grand Prix,ericsson,sauber,9,19,13,13,0.0,69,,,50,16,1:16.995,+1 Lap
2017,3191,Canadian Grand Prix,vandoorne,mclaren,2,16,14,14,0.0,69,,,69,14,1:16.774,+1 Lap
2017,3192,Canadian Grand Prix,wehrlein,sauber,94,20,15,15,0.0,68,,,66,17,1:17.091,+2 Laps
2017,3193,Canadian Grand Prix,alonso,mclaren,14,12,16,16,0.0,66,,,63,4,1:15.853,Power Unit
2017,3194,Canadian Grand Prix,kvyat,toro_rosso,26,11,17,R,0.0,54,,,33,13,1:16.713,Power Unit
2017,3195,Canadian Grand Prix,max_verstappen,red_bull,33,5,18,R,0.0,10,,,9,18,1:17.187,Electrical
2017,3196,Canadian Grand Prix,massa,williams,19,7,19,R,0.0,0,,,,,,Collision
2017,3197,Canadian Grand Prix,sainz,toro_rosso,55,13,20,R,0.0,0,,,,,,Collision
2017,3198,Azerbaijan Grand Prix,ricciardo,red_bull,3,10,1,1,25.0,51,2:03:55.573,7435573,46,4,1:44.882,Finished
2017,3199,Azerbaijan Grand Prix,bottas,mercedes,77,2,2,2,18.0,51,+3.904,7439477,51,3,1:43.925,Finished
2017,3200,Azerbaijan Grand Prix,stroll,williams,18,8,3,3,15.0,51,+4.009,7439582,44,5,1:45.108,Finished
2017,3201,Azerbaijan Grand Prix,vettel,ferrari,5,4,4,4,12.0,51,+5.976,7441549,47,1,1:43.441,Finished
2017,3202,Azerbaijan Grand Prix,hamilton,mercedes,44,1,5,5,10.0,51,+6.188,7441761,46,2,1:43.469,Finished
2017,3203,Azerbaijan Grand Prix,ocon,force_india,31,7,6,6,8.0,51,+30.298,7465871,39,9,1:45.634,Finished
2017,3204,Azerbaijan Grand Prix,kevin_magnussen,haas,20,12,7,7,6.0,51,+41.753,7477326,45,11,1:46.312,Finished
2017,3205,Azerbaijan Grand Prix,sainz,toro_rosso,55,15,8,8,4.0,51,+49.400,7484973,46,10,1:45.866,Finished
2017,3206,Azerbaijan Grand Prix,alonso,mclaren,14,19,9,9,2.0,51,+59.551,7495124,49,6,1:45.168,Finished
2017,3207,Azerbaijan Grand Prix,wehrlein,sauber,94,14,10,10,1.0,51,+1:29.093,7524666,46,15,1:47.120,Finished
2017,3208,Azerbaijan Grand Prix,ericsson,sauber,9,17,11,11,0.0,51,+1:31.794,7527367,45,16,1:47.186,Finished
2017,3209,Azerbaijan Grand Prix,vandoorne,mclaren,2,18,12,12,0.0,51,+1:32.160,7527733,45,13,1:46.648,Finished
2017,3210,Azerbaijan Grand Prix,grosjean,haas,8,16,13,13,0.0,50,,,45,14,1:46.831,+1 Lap
2017,3211,Azerbaijan Grand Prix,raikkonen,ferrari,7,3,14,14,0.0,46,,,44,7,1:45.542,Water pressure
2017,3212,Azerbaijan Grand Prix,perez,force_india,11,6,15,R,0.0,39,,,37,8,1:45.588,Seat
2017,3213,Azerbaijan Grand Prix,massa,williams,19,9,16,R,0.0,25,,,10,17,1:47.340,Suspension
2017,3214,Azerbaijan Grand Prix,hulkenberg,renault,27,13,17,R,0.0,24,,,9,19,1:48.536,Accident
2017,3215,Azerbaijan Grand Prix,max_verstappen,red_bull,33,5,18,R,0.0,12,,,10,12,1:46.398,Oil pressure
2017,3216,Azerbaijan Grand Prix,kvyat,toro_rosso,26,11,19,R,0.0,9,,,9,18,1:48.394,Battery
2017,3217,Azerbaijan Grand Prix,jolyon_palmer,renault,30,20,20,R,0.0,7,,,5,20,1:51.673,Power Unit
2017,3218,Austrian Grand Prix,bottas,mercedes,77,1,1,1,25.0,71,1:21:48.523,4908523,51,5,1:07.847,Finished
2017,3219,Austrian Grand Prix,vettel,ferrari,5,2,2,2,18.0,71,+0.658,4909181,69,4,1:07.496,Finished
2017,3220,Austrian Grand Prix,ricciardo,red_bull,3,4,3,3,15.0,71,+6.012,4914535,69,2,1:07.442,Finished
2017,3221,Austrian Grand Prix,hamilton,mercedes,44,8,4,4,12.0,71,+7.430,4915953,69,1,1:07.411,Finished
2017,3222,Austrian Grand Prix,raikkonen,ferrari,7,3,5,5,10.0,71,+20.370,4928893,68,3,1:07.486,Finished
2017,3223,Austrian Grand Prix,grosjean,haas,8,6,6,6,8.0,71,+1:13.160,4981683,65,10,1:08.590,Finished
2017,3224,Austrian Grand Prix,perez,force_india,11,7,7,7,6.0,70,,,58,9,1:08.470,+1 Lap
2017,3225,Austrian Grand Prix,ocon,force_india,31,9,8,8,4.0,70,,,68,12,1:08.659,+1 Lap
2017,3226,Austrian Grand Prix,massa,williams,19,17,9,9,2.0,70,,,49,7,1:08.419,+1 Lap
2017,3227,Austrian Grand Prix,stroll,williams,18,18,10,10,1.0,70,,,67,13,1:08.777,+1 Lap
2017,3228,Austrian Grand Prix,jolyon_palmer,renault,30,16,11,11,0.0,70,,,64,11,1:08.652,+1 Lap
2017,3229,Austrian Grand Prix,vandoorne,mclaren,2,13,12,12,0.0,70,,,67,8,1:08.422,+1 Lap
2017,3230,Austrian Grand Prix,hulkenberg,renault,27,11,13,13,0.0,70,,,64,14,1:09.043,+1 Lap
2017,3231,Austrian Grand Prix,wehrlein,sauber,94,20,14,14,0.0,70,,,60,16,1:09.241,+1 Lap
2017,3232,Austrian Grand Prix,ericsson,sauber,9,19,15,15,0.0,69,,,56,17,1:09.284,+2 Laps
2017,3233,Austrian Grand Prix,kvyat,toro_rosso,26,14,16,16,0.0,68,,,57,6,1:08.061,+3 Laps
2017,3234,Austrian Grand Prix,sainz,toro_rosso,55,10,17,R,0.0,44,,,42,15,1:09.150,Engine
2017,3235,Austrian Grand Prix,kevin_magnussen,haas,20,15,18,R,0.0,29,,,23,18,1:10.402,Hydraulics
2017,3236,Austrian Grand Prix,alonso,mclaren,14,12,19,R,0.0,1,,,,,,Collision damage
2017,3237,Austrian Grand Prix,max_verstappen,red_bull,33,5,20,R,0.0,0,,,,,,Collision damage
2017,3238,British Grand Prix,hamilton,mercedes,44,1,1,1,25.0,51,1:21:27.430,4887430,48,1,1:30.621,Finished
2017,3239,British Grand Prix,bottas,mercedes,77,9,2,2,18.0,51,+14.063,4901493,46,3,1:30.905,Finished
2017,3240,British Grand Prix,raikkonen,ferrari,7,2,3,3,15.0,51,+36.570,4924000,44,4,1:31.517,Finished
2017,3241,British Grand Prix,max_verstappen,red_bull,33,4,4,4,12.0,51,+52.125,4939555,51,2,1:30.678,Finished
2017,3242,British Grand Prix,ricciardo,red_bull,3,19,5,5,10.0,51,+1:05.955,4953385,47,6,1:31.874,Finished
2017,3243,British Grand Prix,hulkenberg,renault,27,5,6,6,8.0,51,+1:08.109,4955539,43,8,1:32.577,Finished
2017,3244,British Grand Prix,vettel,ferrari,5,3,7,7,6.0,51,+1:33.989,4981419,38,5,1:31.872,Finished
2017,3245,British Grand Prix,ocon,force_india,31,7,8,8,4.0,50,,,39,15,1:33.521,+1 Lap
2017,3246,British Grand Prix,perez,force_india,11,6,9,9,2.0,50,,,42,14,1:33.504,+1 Lap
2017,3247,British Grand Prix,massa,williams,19,14,10,10,1.0,50,,,39,16,1:33.562,+1 Lap
2017,3248,British Grand Prix,vandoorne,mclaren,2,8,11,11,0.0,50,,,43,13,1:33.464,+1 Lap
2017,3249,British Grand Prix,kevin_magnussen,haas,20,16,12,12,0.0,50,,,41,9,1:32.683,+1 Lap
2017,3250,British Grand Prix,grosjean,haas,8,10,13,13,0.0,50,,,45,7,1:32.290,+1 Lap
2017,3251,British Grand Prix,ericsson,sauber,9,18,14,14,0.0,50,,,30,10,1:33.119,+1 Lap
2017,3252,British Grand Prix,kvyat,toro_rosso,26,12,15,15,0.0,50,,,29,17,1:33.594,+1 Lap
2017,3253,British Grand Prix,stroll,williams,18,15,16,16,0.0,50,,,44,12,1:33.400,+1 Lap
2017,3254,British Grand Prix,wehrlein,sauber,94,17,17,17,0.0,50,,,34,11,1:33.342,+1 Lap
2017,3255,British Grand Prix,alonso,mclaren,14,20,18,R,0.0,32,,,22,18,1:34.263,Power Unit
2017,3256,British Grand Prix,sainz,toro_rosso,55,13,19,R,0.0,0,,,,,,Collision damage
2017,3257,British Grand Prix,jolyon_palmer,renault,30,11,20,R,0.0,0,,,,,,Hydraulics
2017,3258,Hungarian Grand Prix,vettel,ferrari,5,1,1,1,25.0,70,1:39:46.713,5986713,69,4,1:20.807,Finished
2017,3259,Hungarian Grand Prix,raikkonen,ferrari,7,2,2,2,18.0,70,+0.908,5987621,70,2,1:20.461,Finished
2017,3260,Hungarian Grand Prix,bottas,mercedes,77,3,3,3,15.0,70,+12.462,5999175,68,6,1:21.214,Finished
2017,3261,Hungarian Grand Prix,hamilton,mercedes,44,4,4,4,12.0,70,+12.885,5999598,66,5,1:20.818,Finished
2017,3262,Hungarian Grand Prix,max_verstappen,red_bull,33,5,5,5,10.0,70,+13.276,5999989,44,3,1:20.490,Finished
2017,3263,Hungarian Grand Prix,alonso,mclaren,14,7,6,6,8.0,70,+1:11.223,6057936,69,1,1:20.182,Finished
2017,3264,Hungarian Grand Prix,sainz,toro_rosso,55,9,7,7,6.0,69,,,67,11,1:21.871,+1 Lap
2017,3265,Hungarian Grand Prix,perez,force_india,11,13,8,8,4.0,69,,,68,14,1:22.105,+1 Lap
2017,3266,Hungarian Grand Prix,ocon,force_india,31,11,9,9,2.0,69,,,60,15,1:22.431,+1 Lap
2017,3267,Hungarian Grand Prix,vandoorne,mclaren,2,8,10,10,1.0,69,,,44,12,1:21.960,+1 Lap
2017,3268,Hungarian Grand Prix,kvyat,toro_rosso,26,16,11,11,0.0,69,,,42,9,1:21.631,+1 Lap
2017,3269,Hungarian Grand Prix,jolyon_palmer,renault,30,10,12,12,0.0,69,,,68,7,1:21.589,+1 Lap
2017,3270,Hungarian Grand Prix,kevin_magnussen,haas,20,15,13,13,0.0,69,,,67,13,1:22.100,+1 Lap
2017,3271,Hungarian Grand Prix,stroll,williams,18,17,14,14,0.0,69,,,53,16,1:22.830,+1 Lap
2017,3272,Hungarian Grand Prix,wehrlein,sauber,94,18,15,15,0.0,68,,,50,18,1:23.573,+2 Laps
2017,3273,Hungarian Grand Prix,ericsson,sauber,9,20,16,16,0.0,68,,,66,10,1:21.752,+2 Laps
2017,3274,Hungarian Grand Prix,hulkenberg,renault,27,12,17,17,0.0,67,,,61,8,1:21.611,Brakes
2017,3275,Hungarian Grand Prix,resta,williams,40,19,18,R,0.0,60,,,49,17,1:23.242,Oil leak
2017,3276,Hungarian Grand Prix,grosjean,haas,8,14,19,R,0.0,20,,,19,19,1:24.702,Wheel nut
2017,3277,Hungarian Grand Prix,ricciardo,red_bull,3,6,20,R,0.0,0,,,,,,Collision
2017,3278,Belgian Grand Prix,hamilton,mercedes,44,1,1,1,25.0,44,1:24:42.820,5082820,35,2,1:46.603,Finished
2017,3279,Belgian Grand Prix,vettel,ferrari,5,2,2,2,18.0,44,+2.358,5085178,41,1,1:46.577,Finished
2017,3280,Belgian Grand Prix,ricciardo,red_bull,3,6,3,3,15.0,44,+10.791,5093611,44,3,1:47.549,Finished
2017,3281,Belgian Grand Prix,raikkonen,ferrari,7,4,4,4,12.0,44,+14.471,5097291,36,5,1:47.730,Finished
2017,3282,Belgian Grand Prix,bottas,mercedes,77,3,5,5,10.0,44,+16.456,5099276,37,4,1:47.721,Finished
2017,3283,Belgian Grand Prix,hulkenberg,renault,27,7,6,6,8.0,44,+28.087,5110907,39,7,1:48.922,Finished
2017,3284,Belgian Grand Prix,grosjean,haas,8,11,7,7,6.0,44,+31.553,5114373,37,8,1:49.087,Finished
2017,3285,Belgian Grand Prix,massa,williams,19,16,8,8,4.0,44,+36.649,5119469,37,11,1:49.637,Finished
2017,3286,Belgian Grand Prix,ocon,force_india,31,9,9,9,2.0,44,+38.154,5120974,37,14,1:49.721,Finished
2017,3287,Belgian Grand Prix,sainz,toro_rosso,55,13,10,10,1.0,44,+39.447,5122267,39,13,1:49.709,Finished
2017,3288,Belgian Grand Prix,stroll,williams,18,15,11,11,0.0,44,+48.999,5131819,41,16,1:50.543,Finished
2017,3289,Belgian Grand Prix,kvyat,toro_rosso,26,19,12,12,0.0,44,+49.940,5132760,39,12,1:49.708,Finished
2017,3290,Belgian Grand Prix,jolyon_palmer,renault,30,14,13,13,0.0,44,+53.239,5136059,44,10,1:49.283,Finished
2017,3291,Belgian Grand Prix,vandoorne,mclaren,2,20,14,14,0.0,44,+57.078,5139898,44,15,1:49.907,Finished
2017,3292,Belgian Grand Prix,kevin_magnussen,haas,20,12,15,15,0.0,44,+1:07.262,5150082,36,9,1:49.126,Finished
2017,3293,Belgian Grand Prix,ericsson,sauber,9,17,16,16,0.0,44,+1:09.711,5152531,25,17,1:50.775,Finished
2017,3294,Belgian Grand Prix,perez,force_india,11,8,17,17,0.0,42,,,27,6,1:48.300,Gearbox
2017,3295,Belgian Grand Prix,alonso,mclaren,14,10,18,R,0.0,25,,,12,19,1:51.720,Engine
2017,3296,Belgian Grand Prix,max_verstappen,red_bull,33,5,19,R,0.0,7,,,5,18,1:51.022,Engine
2017,3297,Belgian Grand Prix,wehrlein,sauber,94,18,20,R,0.0,2,,,,,,Collision
2017,3298,Italian Grand Prix,hamilton,mercedes,44,1,1,1,25.0,53,1:15:32.312,4532312,50,2,1:23.488,Finished
2017,3299,Italian Grand Prix,bottas,mercedes,77,4,2,2,18.0,53,+4.471,4536783,53,3,1:23.488,Finished
2017,3300,Italian Grand Prix,vettel,ferrari,5,6,3,3,15.0,53,+36.317,4568629,51,4,1:23.897,Finished
2017,3301,Italian Grand Prix,ricciardo,red_bull,3,16,4,4,12.0,53,+40.335,4572647,49,1,1:23.361,Finished
2017,3302,Italian Grand Prix,raikkonen,ferrari,7,5,5,5,10.0,53,+1:00.082,4592394,43,8,1:25.054,Finished
2017,3303,Italian Grand Prix,ocon,force_india,31,3,6,6,8.0,53,+1:11.528,4603840,53,11,1:25.054,Finished
2017,3304,Italian Grand Prix,stroll,williams,18,2,7,7,6.0,53,+1:14.156,4606468,51,10,1:25.625,Finished
2017,3305,Italian Grand Prix,massa,williams,19,7,8,8,4.0,53,+1:14.834,4607146,30,9,1:25.477,Finished
2017,3306,Italian Grand Prix,perez,force_india,11,10,9,9,2.0,53,+1:15.276,4607588,48,6,1:24.968,Finished
2017,3307,Italian Grand Prix,max_verstappen,red_bull,33,13,10,10,1.0,52,,,48,5,1:24.351,+1 Lap
2017,3308,Italian Grand Prix,kevin_magnussen,haas,20,9,11,11,0.0,52,,,48,15,1:26.037,+1 Lap
2017,3309,Italian Grand Prix,kvyat,toro_rosso,26,8,12,12,0.0,52,,,43,14,1:25.894,+1 Lap
2017,3310,Italian Grand Prix,hulkenberg,renault,27,14,13,13,0.0,52,,,46,16,1:26.131,+1 Lap
2017,3311,Italian Grand Prix,sainz,toro_rosso,55,15,14,14,0.0,52,,,46,17,1:26.210,+1 Lap
2017,3312,Italian Grand Prix,grosjean,haas,8,20,15,15,0.0,52,,,48,7,1:25.020,+1 Lap
2017,3313,Italian Grand Prix,wehrlein,sauber,94,12,16,16,0.0,51,,,47,18,1:26.547,+2 Laps
2017,3314,Italian Grand Prix,alonso,mclaren,14,19,17,17,0.0,50,,,44,13,1:25.871,Gearbox
2017,3315,Italian Grand Prix,ericsson,sauber,9,11,18,18,0.0,49,,,20,20,1:27.663,Gearbox
2017,3316,Italian Grand Prix,vandoorne,mclaren,2,18,19,R,0.0,33,,,30,19,1:26.912,Engine
2017,3317,Italian Grand Prix,jolyon_palmer,renault,30,17,20,R,0.0,29,,,27,12,1:25.752,Engine
2017,3318,Singapore Grand Prix,hamilton,mercedes,44,5,1,1,25.0,58,2:03:23.544,7403544,55,1,1:45.008,Finished
2017,3319,Singapore Grand Prix,ricciardo,red_bull,3,3,2,2,18.0,58,+4.507,7408051,57,2,1:45.301,Finished
2017,3320,Singapore Grand Prix,bottas,mercedes,77,6,3,3,15.0,58,+8.800,7412344,54,3,1:45.405,Finished
2017,3321,Singapore Grand Prix,sainz,toro_rosso,55,10,4,4,12.0,58,+22.822,7426366,52,4,1:46.537,Finished
2017,3322,Singapore Grand Prix,perez,force_india,11,12,5,5,10.0,58,+25.359,7428903,52,7,1:46.731,Finished
2017,3323,Singapore Grand Prix,jolyon_palmer,renault,30,11,6,6,8.0,58,+27.259,7430803,52,5,1:46.722,Finished
2017,3324,Singapore Grand Prix,vandoorne,mclaren,2,9,7,7,6.0,58,+30.388,7433932,57,6,1:46.722,Finished
2017,3325,Singapore Grand Prix,stroll,williams,18,18,8,8,4.0,58,+41.696,7445240,55,9,1:47.512,Finished
2017,3326,Singapore Grand Prix,grosjean,haas,8,15,9,9,2.0,58,+43.282,7446826,54,11,1:47.637,Finished
2017,3327,Singapore Grand Prix,ocon,force_india,31,14,10,10,1.0,58,+44.795,7448339,52,12,1:47.677,Finished
2017,3328,Singapore Grand Prix,massa,williams,19,17,11,11,0.0,58,+46.536,7450080,58,8,1:47.055,Finished
2017,3329,Singapore Grand Prix,wehrlein,sauber,94,19,12,12,0.0,56,,,56,14,1:49.061,+2 Laps
2017,3330,Singapore Grand Prix,kevin_magnussen,haas,20,16,13,R,0.0,50,,,44,10,1:47.585,Engine
2017,3331,Singapore Grand Prix,hulkenberg,renault,27,7,14,R,0.0,48,,,37,13,1:48.011,Engine
2017,3332,Singapore Grand Prix,ericsson,sauber,9,20,15,R,0.0,35,,,35,15,1:52.496,Accident
2017,3333,Singapore Grand Prix,kvyat,toro_rosso,26,13,16,R,0.0,10,,,10,16,2:10.512,Accident
2017,3334,Singapore Grand Prix,alonso,mclaren,14,8,17,R,0.0,8,,,6,17,2:13.579,Collision damage
2017,3335,Singapore Grand Prix,vettel,ferrari,5,1,18,R,0.0,0,,,,,,Accident
2017,3336,Singapore Grand Prix,max_verstappen,red_bull,33,2,19,R,0.0,0,,,,,,Accident
2017,3337,Singapore Grand Prix,raikkonen,ferrari,7,4,20,R,0.0,0,,,,,,Accident
2017,3338,Malaysian Grand Prix,max_verstappen,red_bull,33,3,1,1,25.0,56,1:30:01.290,5401290,50,4,1:34.467,Finished
2017,3339,Malaysian Grand Prix,hamilton,mercedes,44,1,2,2,18.0,56,+12.770,5414060,48,3,1:34.452,Finished
2017,3340,Malaysian Grand Prix,ricciardo,red_bull,3,4,3,3,15.0,56,+22.519,5423809,55,5,1:34.770,Finished
2017,3341,Malaysian Grand Prix,vettel,ferrari,5,20,4,4,12.0,56,+37.362,5438652,41,1,1:34.080,Finished
2017,3342,Malaysian Grand Prix,bottas,mercedes,77,5,5,5,10.0,56,+56.021,5457311,44,6,1:35.284,Finished
